birthYear,image-URL,collection,type,url,title,nationality,when-acquired,dimensions,birthPlaceCity,artistName,credit,deathYear
1905,,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/1197,Press Gallery Conference,"American, born Russia",1968,20 cm x 25.4 cm,Moscow,Anton Refregier,Gift of the artist,1979
1905,,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/1198,The Four Who Stood Against Argentina,"American, born Russia",1968,22.54 cm x 39.37 cm,Moscow,Anton Refregier,Gift of the artist,1979
0,http://www.sfmoma.org/images/artwork/medium/ST2001.0016_small_ema.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/107445,Old House at S�vres,French,0,22.86 cm x 19.05 cm,Aix-la-Chapelle,Henri-Victor Regnault,Collection of the Sack Photographic Trust,1878
1931,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4871,Landscape with Green Sky,American,1962,121.92 cm x 114.63 cm,Martinez,Don Reich,"William L. Gerstle Collection, William L. Gerstle Fund purchase",0
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4873,Summer at Fallen Leaf,American,1972,187.64 cm x 135.89 cm,Bellingham,Fred Reichman,Gift of Rose Rabow in memory of Alexandre Rabow,2005
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4872,The Earth Greens for Spring,American,1964,173.36 cm x 130.18 cm,Bellingham,Fred Reichman,Gift of Derek Fairman,2005
1845,http://www.sfmoma.org/images/artwork/medium/2004.355_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/118651,"Collage of Babies, One Thousand and Seven Hundred Children That in Three Years Came to My Shop",Japanese,2004,26.35 cm x 20.8 cm,,Esaki Reiji,Gift of Gordon L. Bennett,0
1937,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4875,Fall (Through),American,1971,91.44 cm x 194.95 cm x 13.97 cm,Minot,James Reineking,Anonymous gift,0
1942,http://www.sfmoma.org/images/artwork/medium/93.417_01_b02.jpg,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/7006,Adopt A Book / Ex Libris Poster,American,1993,44.45 cm x 44.45 cm,,Gerald Reis,Gift of the designer,0
1935,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4877,Statement,American,1964,194.63 cm x 177.8 cm,Haddonfield,Deborah Remington,Gift of the First Savings and Loan Association,0
1897,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32275,Cows at the Mouth of the Ruhr River,German,0,15.88 cm x 22.23 cm,W&uuml;rzburg,Albert Renger-Patzsch,Collection of the Sack Photographic Trust,1966
1897,http://www.sfmoma.org/images/artwork/medium/2005.348_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/120068,Winterlicher Wald (Winter Forest),German,2005,22.9 cm x 17 cm,W&uuml;rzburg,Albert Renger-Patzsch,Accessions Committee Fund and purchase through a gift of K. C. Chiang and Joseph B. Hershenson,1966
1970,http://www.sfmoma.org/images/artwork/medium/2008.12_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/129299,Empossamento #1c (Inauguration #1c),Brazilian,2008,121.92 cm x 182.88 cm,S&atilde;o Jos&eacute; do Rio Pardo,Mauro Restiffe,Accessions Committee Fund purchase,0
1970,http://www.sfmoma.org/images/artwork/medium/2007.77_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/126962,Empossamento #3 (Inauguration #3),Brazilian,2007,101.6 cm x 152.4 cm,S&atilde;o Jos&eacute; do Rio Pardo,Mauro Restiffe,Accessions Committee Fund purchase,0
1970,http://www.sfmoma.org/images/artwork/medium/2007.78_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/126963,Empossamento #8 (Inauguration #8),Brazilian,2007,68.58 cm x 101.6 cm,S&atilde;o Jos&eacute; do Rio Pardo,Mauro Restiffe,Accessions Committee Fund purchase,0
1970,http://www.sfmoma.org/images/artwork/medium/2007.79_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/126964,Empossamento #9 (Inauguration #9),Brazilian,2007,109.86 cm x 165.74 cm,S&atilde;o Jos&eacute; do Rio Pardo,Mauro Restiffe,Accessions Committee Fund purchase,0
1923,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/7949,The Ascension,Mexican,1991,27.78 cm x 35.4 cm,Toluca de Lerdo,Antonio Reynoso,Purchase through a gift of Brook Byers,0
1934,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4882,That Guy's Acre Has A Cloud Over it All The Time,American,1971,66.36 cm x 29.85 cm x 29.85 cm,Oakland,Sam Richardson,Gift of Sally Lilienthal,0
1934,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4883,The Island Rises Out of Incredibly Deep Water,American,1979,15.88 cm x 26.04 cm x 26.04 cm,Oakland,Sam Richardson,Gift of Byron R. Meyer,0
0,http://www.sfmoma.org/images/artwork/medium/2003.321_01_d03.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/113032,"Untitled [Young Girl Wearing a Black Dress, Seated on a Table]",French,2003,21.27 cm x 18.89 cm,,Richou,Gift of Robert Harshorn Shimshak and Marion Brenner,0
1907,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4886,Five Triangles Variation 1,American,1976,26.35 cm x 31.12 cm x 7.62 cm,South Bend,George Rickey,Gift of Mr. and Mrs. Louis Honig,2002
1907,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4887,Two Lines Up-Contrapuntal,American,1976,93.98 cm x 8.26 cm x 8.26 cm,South Bend,George Rickey,Gift of Mr. and Mrs. Louis Honig,2002
1966,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/134762,"Here, Now and Nowhere",Portuguese,2009,237.5 cm x 1462.5 cm,Madeira,Rigo 23,Gift of Paule Anglim and Rigo 23,0
1849,http://www.sfmoma.org/images/artwork/medium/95.145.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/15449,"Home of an Italian Ragpicker, Jersey Street","American, born Denmark",1995,19.69 cm x 24.77 cm,Ribe,Jacob August Riis,Evelyn and Walter Haas Fund,1914
1849,http://www.sfmoma.org/images/artwork/medium/98.129_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/19465,"Lodgers in a Crowded Bayard Street Tenement--""Five Cents a Spot""","American, born Denmark",1998,20.64 cm x 24.77 cm,Ribe,Jacob August Riis,Gift of Howard Greenberg,1914
1849,http://www.sfmoma.org/images/artwork/medium/ST1998.0392.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/32277,Lower East Side,"American, born Denmark",0,19.84 cm x 24.61 cm,Ribe,Jacob August Riis,Collection of the Sack Photographic Trust,1914
1849,http://www.sfmoma.org/images/artwork/medium/ST1998.0394.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/32279,Night in Gotham Court,"American, born Denmark",0,19.84 cm x 24.61 cm,Ribe,Jacob August Riis,Collection of the Sack Photographic Trust,1914
1849,http://www.sfmoma.org/images/artwork/medium/ST1998.0393_01_b02.jpg,,photograph,http://www.sfmoma.org/explore/collection/artwork/32278,Shooting Craps: The Game of the Street. Bootblacks and Newsboys,"American, born Denmark",0,20 cm x 24.77 cm,Ribe,Jacob August Riis,Collection of the Sack Photographic Trust,1914
1954,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4889,Rip's Table,American,1980,118.11 cm x 76.52 cm x 63.5 cm,Sacramento,Tom Rippon,Purchase with the aid of funds from the National Endowment for the Arts and the Soap Box Derby Fund,0
1967,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/100988,Molecular Biosystems 1998 Annual Report,American,2000,31.75 cm x 25.72 cm x 0.32 cm,,Kevin Roberson,Gift of Cahan & Associates,0
1967,,SFMOMA,printed material,http://www.sfmoma.org/explore/collection/artwork/100990,San Francisco Design Solution Brochure,American,2000,30.48 cm x 24.13 cm x 0.64 cm,,Kevin Roberson,Gift of Cahan & Associates,0
1947,http://www.sfmoma.org/images/artwork/medium/98.529_01_d02.jpg,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/26042,Ms. Cid,American,1998,213.36 cm x 60.96 cm x 19.69 cm,Minneola,Kent Roberts,Gift of Judy and Ken Joy,0
1885,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/4891,Modelling Hands (also known as Sculptor's Hands),American,1981,41.91 cm x 36.83 cm x 24.13 cm,Cleveland,Hugo Robus,"Evelyn and Walter Haas, Jr. Fund purchase",1964
1826,,,photograph,http://www.sfmoma.org/explore/collection/artwork/48508,"View of the Confederate Lines, Petersburg",American,1997,,,T.C. Roche,"Collection of the San Francisco Museum of Modern Art, fractional gift of Paul Sack, and collection of the Sack Photographic Trust",0
1941,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/17621,The 11th Investigation on the Strategy of Liar's Dice,Austrian,1978,60.33 cm x 330.2 cm,Vienna,Herbert Rockere,Gift of the artist,0
0,http://www.sfmoma.org/images/artwork/medium/99.449.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/37634,Uganda (Three Girls from the Wagasero Tribe of Forest People),British,1999,16.51 cm x 24.13 cm,Hale,George Rodger,Accessions Committee Fund purchase,1995
1975,,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/138895,Busts,American,2011,28.26 cm x 20.96 cm,Highland Park,Will Rogan,Mary Heath Keesling Fund purchase,0
1975,,SFMOMA,sculpture,http://www.sfmoma.org/explore/collection/artwork/138896,Mediums 4 (II),American,2011,,Highland Park,Will Rogan,Mary Heath Keesling Fund purchase,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.1.jpg,SFMOMA,video installation,http://www.sfmoma.org/explore/collection/artwork/107376,One thing I can tell you is you've got to be free,American,2002,,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/138894,Silencer (MUM) #11,American,2011,28.58 cm x 20.96 cm,Highland Park,Will Rogan,Mary Heath Keesling Fund purchase,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.5_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107507,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.4_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107506,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.1_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107504,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.3_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107509,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.6_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107508,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1975,http://www.sfmoma.org/images/artwork/medium/2002.8.2_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107505,"Untitled, from the series Public Sculpture",American,2002,40.64 cm x 50.8 cm,Highland Park,Will Rogan,Purchase through a gift of the Wallace Alexander Gerbode Foundation,0
1937,http://www.sfmoma.org/images/artwork/medium/77.81.jpg,SFMOMA,drawing,http://www.sfmoma.org/explore/collection/artwork/1328,Nehemiah and Renee with Orchid,American,1977,73.66 cm x 58.42 cm,Newcomerstown,Barbara Rogers,"Purchase with the aid of funds from the National Endowment for the Arts, the 1975 Soap Box Derby Fund, and the New Future Fund Drive",0
1906,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/13403,Ausrangierte Schaufenster Puppen,German,1985,23.81 cm x 16.19 cm,Bremen,Werner Rohde,Fund of the 80s purchase,1990
1906,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/107246,Portrait with Bowler and Umbrella,German,2001,17.78 cm x 12.7 cm,Bremen,Werner Rohde,Gift of Carla Emil and Rich Silverstein,1990
0,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32284,Parthyr on the Monnow,British,0,10.16 cm x 15.08 cm,,J. A. Rolls,Collection of the Sack Photographic Trust,0
1950,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/21767,Brooklyn,American,1997,24.13 cm x 32.39 cm,Brooklyn,Thomas Roma,Gift of Helen Levitt,0
1953,http://www.sfmoma.org/images/artwork/medium/2001.83.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/27768,"Devel's Pool, Fairmount Park, PA",American,2001,50.8 cm x 60.96 cm,,Stuart Rome,Gift of Stuart Rome,0
1953,http://www.sfmoma.org/images/artwork/medium/2001.84.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/27767,"Fan, Fairmount Park, PA",American,2001,50.8 cm x 60.96 cm,,Stuart Rome,Accessions Committee Fund purchase,0
0,http://www.sfmoma.org/images/artwork/medium/2002.168.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/106119,"Moki Indian Boy and Baby, Oraibi",American,2002,20.16 cm x 15.24 cm,,G.L. Rose,Gift of Charles Isaacs,0
1919,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141420,"Boy in Black Coat, Pitt Street",American,2011,34.13 cm x 26.83 cm,New York City,Walter Rosenblum,Gift of Rosenblum Family,2006
1919,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141423,"Funeral Altar, Haiti",American,2011,26.51 cm x 33.81 cm,New York City,Walter Rosenblum,Gift of Rosenblum Family,2006
1919,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141422,Gaspe Landscape,American,2011,19.37 cm x 23.97 cm,New York City,Walter Rosenblum,Gift of Rosenblum Family,2006
1919,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141421,"Girl with Polio, Rivington Street",American,2011,17.3 cm x 22.38 cm,New York City,Walter Rosenblum,Gift of Rosenblum Family,2006
1919,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32286,"Hopskotch, 105th Street, New York City",American,0,15.56 cm x 19.69 cm,New York City,Walter Rosenblum,Collection of the Sack Photographic Trust,2006
1919,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141424,"Street Shower - Mullaly Park, South Bronx",American,2011,26.83 cm x 34.61 cm,New York City,Walter Rosenblum,Gift of Rosenblum Family,2006
1943,http://www.sfmoma.org/images/artwork/medium/94.462_01_d04.jpg,SFMOMA,videotape,http://www.sfmoma.org/explore/collection/artwork/9443,"If It's Too Bad to Be True, It Could Be DISINFORMATION",American,1994,,Brooklyn,Martha Rosler,Camille W. and William S. Broadbent Fund purchase,0
1943,,SFMOMA,videotape,http://www.sfmoma.org/explore/collection/artwork/9444,Secrets from the Street: No Disclosure,American,1994,,Brooklyn,Martha Rosler,Camille W. and William S. Broadbent Fund purchase,0
1943,http://www.sfmoma.org/images/artwork/medium/95.117.A-X_01_a02.jpg,SFMOMA,installation,http://www.sfmoma.org/explore/collection/artwork/15418,The Bowery in two inadequate descriptive systems,American,1995,25.4 cm x 55.88 cm,Brooklyn,Martha Rosler,"Accessions Committee Fund: gift of Jean and Jim Douglas, Doris and Donald Fisher, Evelyn Haas, and Pam and Dick Kramlich",0
1801,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32290,"Glen Forsa, Isle of Mull",Scottish,0,27.94 cm x 34.61 cm,Angus,Horatio Ross,Collection of the Sack Photographic Trust,0
1801,http://www.sfmoma.org/images/artwork/medium/99.450.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/30286,Untitled [Tangled Twigs],Scottish,1999,17.94 cm x 22.54 cm,Angus,Horatio Ross,Accessions Committee Fund purchase,0
1801,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32287,View of Edinburgh,Scottish,0,25.88 cm x 34.93 cm,Angus,Horatio Ross,Collection of the Sack Photographic Trust,0
1801,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32289,View of Edinburgh,Scottish,0,28.42 cm x 35.08 cm,Angus,Horatio Ross,Collection of the Sack Photographic Trust,0
1947,http://www.sfmoma.org/images/artwork/medium/99.451_small_ema.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/20337,"Angel, Berlin Museum",American,1999,50.8 cm x 40.64 cm,New York City,Richard Ross,Gift of the artist,0
1947,http://www.sfmoma.org/images/artwork/medium/99.452_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/20339,"Elephant, Museum of Natural History, Vienna",American,1999,39.37 cm x 39.53 cm,New York City,Richard Ross,Foto Forum purchase,0
1947,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/126124,"Isolation Room CBP, San Ysidro, CA",American,2007,50.8 cm x 50.8 cm,New York City,Richard Ross,Anonymous Fund purchase,0
1947,http://www.sfmoma.org/images/artwork/medium/99.453_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/20338,"Polar Bear, Edinburgh Royal Scottish Museum",American,1999,50.8 cm x 40.64 cm,New York City,Richard Ross,Foto Forum purchase,0
1953,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141848,"Fuji, exact expiration date unknown, ca. 1930s, processed in 2010 (#5)",American,2012,30.48 cm x 50.48 cm,Jackson,Alison Rossiter,Accessions Committee Fund purchase,0
1945,http://www.sfmoma.org/images/artwork/medium/2005.183_01_d02.jpg,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/120395,Three Plus One,American,2005,223.52 cm x 238.76 cm,Buffalo,Susan Rothenberg,Gift of Judith Neisser,0
1976,http://www.sfmoma.org/images/artwork/medium/2011.228.2.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/141657,Mary Boone with Cube,Argentine,2011,165.1 cm x 93.35 cm x 3.18 cm,Buenos Aires,Mika Rottenberg,Accessions Committee Fund purchase,0
1976,http://www.sfmoma.org/images/artwork/medium/2011.228.1.jpg,SFMOMA,video installation,http://www.sfmoma.org/explore/collection/artwork/141342,Squeeze,Argentine,2011,,Buenos Aires,Mika Rottenberg,Accessions Committee Fund purchase,0
1952,http://www.sfmoma.org/images/artwork/medium/2000.235_01_c03.jpg,SFMOMA,design object,http://www.sfmoma.org/explore/collection/artwork/101320,U+ Mesh Can,Canadian,2000,29.21 cm x 27.94 cm x 15.24 cm,,Paul Rowan,Gift of Umbra Inc.,0
1952,http://www.sfmoma.org/images/artwork/medium/2000.236_01_g04.jpg,SFMOMA,design object,http://www.sfmoma.org/explore/collection/artwork/101321,U+ Mesh Can,Canadian,2000,29.21 cm x 25.4 cm x 25.4 cm,,Paul Rowan,Gift of Umbra Inc.,0
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4908,Claremont 39,American,1967,202.88 cm x 281.94 cm,Los Angeles,Richards Ruben,GIft of the artist,1998
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4907,Claremont 47,American,1973,272.73 cm x 196.53 cm x 5.4 cm,Los Angeles,Richards Ruben,Gift of Irving Blum,1998
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4909,Double Portrait,American,1981,116.84 cm x 173.04 cm,Los Angeles,Richards Ruben,Gift of Peter Selz and Dion Cheronis,1998
1925,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/4910,Genocide,American,1983,234.95 cm x 357.51 cm,Los Angeles,Richards Ruben,Gift of Peter Voulkos,1998
1953,http://www.sfmoma.org/images/artwork/medium/2008.152_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/126395,"Casablanca, 2004, In the Casbah el-Habous, from the series Wounded Cities",American,2008,58.42 cm x 71.12 cm,Chicago,Leo Rubinfien,Accessions Committee Fund purchase,0
1953,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/15160,Map of the East: A Portfolio of 255 prints,American,1995,,Chicago,Leo Rubinfien,Gift of David Rubinfien,0
1882,http://www.sfmoma.org/images/artwork/medium/2000.88.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/27704,Aviation,German,2000,17.78 cm x 24.13 cm,,Willi Ruge,Accessions Committee Fund purchase,0
1949,http://www.sfmoma.org/images/artwork/medium/2010.77_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/132234,"Artesia Blvd., Long Beach, from the series The Los Angeles River",American,2010,24.45 cm x 24.77 cm,Oceanside,Grant Rusk,Accessions Committee Fund purchase,0
1949,http://www.sfmoma.org/images/artwork/medium/2010.78_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/132235,"Owensmouth Ave. near Vanowen, Canoga Park, from the series The Los Angeles River",American,2010,24.45 cm x 24.77 cm,Oceanside,Grant Rusk,Accessions Committee Fund purchase,0
1886,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/272,Synchromy,American,1981,59.06 cm x 45.09 cm,New York City,Morgan Russell,Purchase through a gift of Dr. and Mrs. Allan Roos,1953
1886,,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/273,Synchromy No. 3,American,1972,60.33 cm x 40.96 cm,New York City,Morgan Russell,Purchase,1953
1954,http://www.sfmoma.org/images/artwork/medium/2006.97_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/123482,Central Pacific/Union Pacific #9,American,2006,18.89 cm x 23.65 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2006.95_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/123481,"Chicago, Milwaukee, St. Paul and Pacific #17",American,2006,18.89 cm x 24.13 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/129790,Crossing #14,American,2011,40.01 cm x 50.8 cm,Bethlehem,Mark Ruwedel,Gift of David Knaus,0
1954,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/129791,Crossing #15,American,2011,40.64 cm x 50.8 cm,Bethlehem,Mark Ruwedel,Gift of David Knaus,0
1954,,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/132199,Crossing #7,American,2011,40.64 cm x 50.8 cm,Bethlehem,Mark Ruwedel,Gift of David Knaus,0
1954,http://www.sfmoma.org/images/artwork/medium/2001.388.1-12_01_b03.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/105946,Earthworks Portfolio I,American,2001,40.64 cm x 50.8 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2001.196.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/100270,Greenwater Valley: A Prehistoric Rock Alignment Along Pleistocene Wetlands,American,2001,60.96 cm x 71.12 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2001.197.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/100271,"Palo Verde Mesa, Colorado River Valley: Forked Trail in the Shadow of the Mule Mountains",American,2001,60.96 cm x 71.12 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2006.96_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/123480,Southern Pacific #9,American,2006,18.89 cm x 23.97 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2006.94_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/123483,"Spokane, Portland and Seattle #16",American,2006,19.05 cm x 24.29 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1954,http://www.sfmoma.org/images/artwork/medium/2006.98_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/123479,Tonopah and Tidewater #1,American,2006,19.37 cm x 24.13 cm,Bethlehem,Mark Ruwedel,Accessions Committee Fund purchase,0
1826,http://www.sfmoma.org/images/artwork/medium/2003.125_01_b02.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/109309,Atlantic and Great Western Railway,American,2003,18.57 cm x 23.5 cm,Ithaca,J. F. Ryder,Gift of Simon Lowinsky to remember Merrily Page,1904
1826,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32293,Atlantic and Great Western Railway,American,0,18.73 cm x 23.65 cm,Ithaca,J. F. Ryder,Collection of the Sack Photographic Trust,1904
1826,,,photograph,http://www.sfmoma.org/explore/collection/artwork/32294,Atlantic and Great Western Railway,American,0,18.89 cm x 23.81 cm,Ithaca,J. F. Ryder,Collection of the Sack Photographic Trust,1904
1847,http://www.sfmoma.org/images/artwork/medium/2003.323_01_b02.jpg,SFMOMA,book,http://www.sfmoma.org/explore/collection/artwork/111963,La Photographie � travers les corps opaques (Photography through Opaque Bodies),French,2003,19.37 cm x 12.54 cm,,E. N. Santini,Purchase through a gift of K. C. Chiang and Joseph B. Hershenson,0
1912,,SFMOMA,lighting,http://www.sfmoma.org/explore/collection/artwork/22263,Adjustable Three Arm Lamp,Italian,1997,188.6 cm x 129.54 cm x 106.68 cm,Venice,Gino Sarfatti,Gift of Michael and Gabrielle Boyd,1985
1965,http://www.sfmoma.org/images/artwork/medium/2002.117.A-E_01_g03.jpg,SFMOMA,video installation,http://www.sfmoma.org/explore/collection/artwork/108984,Dusted,American,2002,,Glendale,Peter Sarkisian,"Gift of Doug Ring and Cindy Miscikowski, Los Angeles",0
0,http://www.sfmoma.org/images/artwork/medium/2000.610_01_g03.jpg,SFMOMA,photograph,http://www.sfmoma.org/explore/collection/artwork/30287,Park Scene at Ch�teau de Vivier,French,2000,16.67 cm x 22.07 cm,,M. Saugrin,Accessions Committee Fund purchase,0
1934,http://www.sfmoma.org/images/artwork/medium/97.838.jpg,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/22674,Beauty as Syntax,American,1997,182.88 cm x 121.92 cm,Pittsburgh,Raymond Saunders,Gift of Vicki and Kent Logan,0
1934,http://www.sfmoma.org/images/artwork/medium/78.192_01_d03.jpg,SFMOMA,painting,http://www.sfmoma.org/explore/collection/artwork/62,Charlie Parker [formerly Bird],American,1978,244.16 cm x 209.23 cm,Pittsburgh,Raymond Saunders,Gift of Mr. and Mrs. Robert Krasnow,0
1934,http://www.sfmoma.org/images/artwork/medium/99.511.jpg,,sculpture,http://www.sfmoma.org/explore/collection/artwork/37730,Malcolm X: Talking Pictures,American,1999,497.84 cm x 210.82 cm x 12.7 cm,Pittsburgh,Raymond Saunders,Gift of Vicki and Kent Logan,0
